miRNA_identifier,description,symbol,miRNA_length,miRNA_chr,mirna_start,mirna_end,miRNA_strand,miRNA_source,trait,QTL_id_UMD31,QTL_chr
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitic acid content,203092,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitic acid content,203377,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitic acid content,203635,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitic acid content,204675,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitic acid content,204814,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitic acid content,204824,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,205337,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk C18 index,205338,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,205339,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,205340,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,205341,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk caprylic acid content,205342,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk conjugated linoleic acid content,205343,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,205500,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk C18 index,205501,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,205502,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,205503,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,205504,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk caprylic acid content,205505,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk conjugated linoleic acid content,205506,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,205587,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,205588,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,205589,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,205590,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk caprylic acid content,205591,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,205619,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,205620,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,205621,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,205622,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk conjugated linoleic acid content,205623,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,205770,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,205771,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,205772,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,205773,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,205838,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,205968,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,205969,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,205970,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,205971,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,206188,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,206189,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,206190,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk conjugated linoleic acid content,206191,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,206650,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,206651,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,206652,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,206714,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,206715,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,206716,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,206717,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk caprylic acid content,206718,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,206815,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,207006,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,207141,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,207278,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,207350,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,207425,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,207562,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,207563,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,207564,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,207565,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,207601,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,207602,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,207619,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,207620,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,207621,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,207622,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,207631,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,207632,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,207633,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,207634,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,207683,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,207684,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,207685,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,207686,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,208062,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,208063,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,208064,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,208065,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,208145,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,208146,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,208298,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,208299,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,208300,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,208301,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,208385,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,208423,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,208424,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,208983,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,208984,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,208987,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk C18 index,208988,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,208989,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,208990,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,208991,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk caprylic acid content,208992,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk conjugated linoleic acid content,208993,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,209177,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,209178,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,209179,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,209269,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,209270,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,209271,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,209272,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,209411,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,209412,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,209413,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,209414,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,209446,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,209447,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,209456,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,209457,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,209808,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,209809,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,209810,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,209811,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,210100,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,210101,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,210789,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,210790,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,210791,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk caprylic acid content,210792,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,211004,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,211005,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,211006,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk palmitoleic acid content,211035,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk oleic acid content,211036,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linoleic acid content,211037,Chr14
ENSBTAT00000042366-UMD3.1.1,bta-mir-30d [Source:miRBase;Acc:MI0004747],bta-mir-30d,70,Chr14,8080292,8080361,1,Ensembl93,Milk linolenic acid content,211038,Chr14
ENSBTAT00000042367-UMD3.1.1,bta-mir-331 [Source:miRBase;Acc:MI0005463],bta-mir-331,94,Chr5,25109057,25109150,1,Ensembl93,Teat length,214866,Chr5
ENSBTAT00000042367-UMD3.1.1,bta-mir-331 [Source:miRBase;Acc:MI0005463],bta-mir-331,94,Chr5,25109057,25109150,1,Ensembl93,Intramuscular fat,22866,Chr5
ENSBTAT00000042368-UMD3.1.1,bta-mir-10174 [Source:miRBase;Acc:MI0032930],bta-mir-10174,74,Chr8,83009607,83009680,1,Ensembl93,Milk capric acid content,56336,Chr8
ENSBTAT00000042368-UMD3.1.1,bta-mir-10174 [Source:miRBase;Acc:MI0032930],bta-mir-10174,74,Chr8,83009607,83009680,1,Ensembl93,Milk myristic acid content,56337,Chr8
ENSBTAT00000042368-UMD3.1.1,bta-mir-10174 [Source:miRBase;Acc:MI0032930],bta-mir-10174,74,Chr8,83009607,83009680,1,Ensembl93,Milk stearic acid content,211535,Chr8
ENSBTAT00000042368-UMD3.1.1,bta-mir-10174 [Source:miRBase;Acc:MI0032930],bta-mir-10174,74,Chr8,83009607,83009680,1,Ensembl93,Milk myristic acid content,211536,Chr8
ENSBTAT00000042368-UMD3.1.1,bta-mir-10174 [Source:miRBase;Acc:MI0032930],bta-mir-10174,74,Chr8,83009607,83009680,1,Ensembl93,Milk conjugated linoleic acid content,211537,Chr8
ENSBTAT00000042368-UMD3.1.1,bta-mir-10174 [Source:miRBase;Acc:MI0032930],bta-mir-10174,74,Chr8,83009607,83009680,1,Ensembl93,Milk myristic acid content,172098,Chr8
ENSBTAT00000042368-UMD3.1.1,bta-mir-10174 [Source:miRBase;Acc:MI0032930],bta-mir-10174,74,Chr8,83009607,83009680,1,Ensembl93,Milk conjugated linoleic acid content,172099,Chr8
