index,chr,end,gene_id,start,strand,gene_description,index,miRNA_identifier,description,symbol,miRNA_length,miRNA_chr,mirna_start,mirna_end,miRNA_strand,miRNA_source,trait,QTL_id_UMD31,QTL_chr
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4825,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Milk oleic acid content,210101,Chr14
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4826,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Milk palmitoleic acid content,210789,Chr14
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4827,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Milk oleic acid content,210790,Chr14
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4828,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Milk linoleic acid content,210791,Chr14
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4829,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Milk caprylic acid content,210792,Chr14
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4830,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Milk oleic acid content,211004,Chr14
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4831,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Milk linoleic acid content,211005,Chr14
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4832,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Milk linolenic acid content,211006,Chr14
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4833,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Milk palmitoleic acid content,211035,Chr14
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4834,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Milk oleic acid content,211036,Chr14
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4835,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Milk linoleic acid content,211037,Chr14
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4836,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Milk linolenic acid content,211038,Chr14
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4837,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Milk palmitoleic acid content,211080,Chr14
3881,14,48220402.0,ENSBTAG00000043996,47779595.0,1.0,sterile alpha motif domain containing 12 [Source:VGNC Symbol;Acc:VGNC:34267],4838,ENSBTAT00000061891,bta-mir-2489 [Source:miRBase;Acc:MI0011326],bta-mir-2489,78,14,48094677,48094754,1,Ensembl93,Digital cushion thickness,211679,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5974,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Calving ease (maternal),106502,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5975,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Subcutaneous fat,20703,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5976,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Milk cholesterol content,181801,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5977,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Milk yield,181811,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5978,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Milk fat yield,181821,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5979,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Dry matter intake,182239,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5980,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Dry matter intake,183691,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5981,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,183977,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5982,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,184031,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5983,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,184159,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5984,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,184221,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5985,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,184242,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5986,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,184363,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5987,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,184372,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5988,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,184409,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5989,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,184818,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5990,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,184873,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5991,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,184890,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5992,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,185259,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5993,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,185481,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5994,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,185559,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5995,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,185725,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5996,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,185808,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5997,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,185915,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5998,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,185946,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],5999,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,185953,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6000,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,185958,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6001,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,186028,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6002,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,186041,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6003,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Average daily gain,186180,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6004,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,187076,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6005,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,187401,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6006,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,187837,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6007,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,187974,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6008,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,188109,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6009,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,188433,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6010,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,188467,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6011,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,188616,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6012,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,188914,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6013,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189093,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6014,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189253,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6015,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189439,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6016,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189542,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6017,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189554,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6018,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189671,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6019,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189789,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6020,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189853,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6021,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189854,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6022,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189856,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6023,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189860,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6024,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189863,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6025,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189865,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6026,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189868,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6027,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189876,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6028,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189878,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6029,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189884,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6030,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,189889,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6031,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,190076,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6032,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Metabolic body weight,190267,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6033,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,190809,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6034,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,191069,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6035,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,191075,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6036,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,191091,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6037,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,191139,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6038,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,191155,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6039,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,191204,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6040,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,191300,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6041,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,191339,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6042,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,191341,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6043,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,191367,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6044,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,191411,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6045,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,191414,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6046,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Carcass weight,191483,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6047,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Longissimus muscle area,192582,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6048,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Total bilirubin level,193281,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6049,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Milk myristic acid content,195283,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6050,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Milk C14 index,195284,Chr14
3890,14,54429251.0,ENSBTAG00000038281,53901590.0,1.0,CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291],6051,ENSBTAT00000062494,,,91,14,53947636,53947726,1,Ensembl93,Milk myristic acid content,195405,Chr14
